city_name,city_code,title,price,price_raw,location,rooms,bathrooms,area_m2,image_count,url,timestamp,status,image_urls
Barcelona,barcelona,Flat with heating in Putget - Farró Barcelona,670000.0,670.000€,"Putget - Farró- 
                            Carrer Padua",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-putget_farro-barcelona-i4509004193997.htm?pag=7&f=&geo=p&from=list&lo=55,2025-09-01T19:10:54.158331,success,"['https://images.habimg.com/imgh/4509-4193997/planta-baja-en-edificio-recien-rehabilitado-en-el-barrio-del-putxet-barcelona_610bc920-fca6-4110-95e5-8a4d1f1a9d5cG.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/3901-4273812/piso-a-estrenar-con-espacios-amplios-y-luminosos-barcelona_e97fcd19-eb68-4945-ad1b-6c2c1f253431.jpg', 'https://images.habimg.com/imgh/4737-3824041/piso-en-venta-en-guillem-tell-barcelona_8d726481-86f3-4ff0-9f7c-e60fe154ba67.jpg', 'https://images.habimg.com/imgh/36981-3893/putget-farro-flat-barcelona_538f53cf-28a7-4a0a-8e1d-547e46cca21f.jpg']"
Barcelona,barcelona,Homes in Barcelona,,,,2.0,,50.0,0,https://english.habitaclia.com/buy-home-in-barcelona/province_barcelona-barcelones-area_6/vistamapa.htm?pag=7,2025-09-01T19:10:56.269528,success,[]
Barcelona,barcelona,Flat with heating in Sant Antoni Barcelona,606000.0,606.000€,"Sant Antoni- 
                            Av. del Paral·lel",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-sant_antoni-barcelona-i4737003824300.htm?pag=7&f=&geo=p&from=list&lo=55,2025-09-01T19:10:58.040600,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/3457-4299396/excelente-ubicacion-junto-mercat-de-sant-antoni--barcelona_96a85c70-5688-4561-a7e7-51ed2e563356.jpg', 'https://images.habimg.com/imgh/4737-3824300/atico-en-venta-en-poble-sec-barcelona_a424cdbd-0c8c-4734-8754-381df6fc1498G.jpg', 'https://images.habimg.com/imgh/4737-3824300/atico-en-venta-en-poble-sec-barcelona_e4573df5-c4ca-4bcc-bcc0-0bbe42eb1626G.jpg', 'https://images.habimg.com/imgh/4737-3824300/atico-en-venta-en-poble-sec-barcelona_90e3a148-f536-45b7-b3b2-8d2fa790cdf2G.jpg']"
Barcelona,barcelona,Apartment with heating parking in Putget - Farró Barcelona,795000.0,795.000€,Putget - Farró,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-apartment-putget_farro-barcelona-i8166003806242.htm?pag=3&f=&geo=p&from=list&lo=55,2025-09-01T19:11:00.054672,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/8166-3806242/piso-con-gran-terraza-cerca-plaza-kennedy-barcelona_bdd2b289-66be-402f-bd3b-7352842047b6G.jpg', 'https://images.habimg.com/imgh/4737-3824041/piso-en-venta-en-guillem-tell-barcelona_8d726481-86f3-4ff0-9f7c-e60fe154ba67.jpg', 'https://images.habimg.com/imgh/8166-3806242/piso-con-gran-terraza-cerca-plaza-kennedy-barcelona_e36721e3-fec1-4431-9d9c-8be90f05e41cG.jpg', 'https://images.habimg.com/imgh/8166-3806242/piso-con-gran-terraza-cerca-plaza-kennedy-barcelona_043f5a5a-38d1-417e-8885-27b3f9591e80G.jpg']"
Barcelona,barcelona,Flat with heating in Dreta de l´Eixample Barcelona,940000.0,940.000€,"Dreta de l´Eixample- 
                            Carrer de Casp",2.0,5.0,148.0,5,https://english.habitaclia.com/buy-flat-dreta_de_l_eixample-barcelona-i15100000001878.htm?pag=3&f=&geo=p&from=list&lo=55,2025-09-01T19:11:01.470291,success,"['https://images.habimg.com/imgh/15100-1878/piso-de-148-m2-en-venta-en-barcelona-barcelona_2ce98e8b-17dd-4255-9d0e-03dd3cdc5dd4G.jpg', 'https://images.habimg.com/imgh/15100-1878/piso-de-148-m2-en-venta-en-barcelona-barcelona_a6778ff5-53c7-4a9f-b228-3fa6344def75G.jpg', 'https://images.habimg.com/imgh/15100-1878/piso-de-148-m2-en-venta-en-barcelona-barcelona_ecd046b5-6917-4f01-83e1-7f38e4efd6b5G.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/15100-1878/piso-de-148-m2-en-venta-en-barcelona-barcelona_3cae263a-f131-4920-80a4-da1612168f0dG.jpg']"
Barcelona,barcelona,Flat with heating in Sant Gervasi - Galvany Barcelona,1100000.0,1.100.000€,Sant Gervasi - Galvany,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-sant_gervasi_galvany-barcelona-i4975004337361.htm?f=&geo=p&from=list&lo=55,2025-09-01T19:11:03.298925,success,"['https://images.habimg.com/imgh/4975-4337361/en-venta-piso-con-esencia-en-galvany-ideal-para-reformar-o-segregar-barcelona_8cab829b-f1aa-4982-9e75-3497e48fb446G.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/531-205772369/augusta-flat-barcelona_7a24e00c-8fa7-4a20-884e-d103a995569c.jpg', 'https://images.habimg.com/imgh/4975-4337361/en-venta-piso-con-esencia-en-galvany-ideal-para-reformar-o-segregar-barcelona_0bd3566a-04b9-4f12-b90a-08a75fdf91f3G.jpg', 'https://images.habimg.com/imgh/4975-4337361/en-venta-piso-con-esencia-en-galvany-ideal-para-reformar-o-segregar-barcelona_a0fd4e3a-6006-48cc-aa30-5390223540c3G.jpg']"
Barcelona,barcelona,Flat with heating parking pool in Sant Gervasi - Galvany Barcelona,1680000.0,1.680.000€,Sant Gervasi - Galvany,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-sant_gervasi_galvany-barcelona-i4975004337371.htm?f=&geo=p&from=list&lo=55,2025-09-01T19:11:04.811054,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/1484-3080385/piso-unico-a-estrenar-en-finca-reformada-de-tres-torres-barcelona_9de2338f-8285-4c12-8ac2-11ed2982ec71.jpg', 'https://images.habimg.com/imgh/4975-4337371/excelente-propiedad-situada-en-el-corazon-de-turo-park-ubicada-en-una-finca-catalogada-con-piscina-zona-ajardinada-y-aparcamien-barcelona_d4819bee-32bb-4d34-a7a6-230990d28b02G.jpg', 'https://images.habimg.com/imgh/4975-4337371/excelente-propiedad-situada-en-el-corazon-de-turo-park-ubicada-en-una-finca-catalogada-con-piscina-zona-ajardinada-y-aparcamien-barcelona_2ebd6da0-7bbd-48ec-bf8c-a54ab6bccff4G.jpg', 'https://images.habimg.com/imgh/4975-4337371/excelente-propiedad-situada-en-el-corazon-de-turo-park-ubicada-en-una-finca-catalogada-con-piscina-zona-ajardinada-y-aparcamien-barcelona_3af8d31c-155e-47d6-9c0d-6208091ff77aG.jpg']"
Barcelona,barcelona,Flat in Sant Antoni Barcelona,590000.0,590.000€,Sant Antoni,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-sant_antoni-barcelona-i4975004337322.htm?pag=2&f=&geo=p&from=list&lo=55,2025-09-01T19:11:07.483642,success,"['https://images.habimg.com/imgh/4975-4337322/piso-en-excelentes-condiciones-de-2-dormitorios-en-venta-en-sant-antoni-barcelona-barcelona_37d48a3f-1029-4021-8087-79218ca53df1G.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/4737-3824300/atico-en-venta-en-poble-sec-barcelona_e1fe3c59-023b-47d3-83cd-957ec9e504d8.jpg', 'https://images.habimg.com/imgh/4975-4337322/piso-en-excelentes-condiciones-de-2-dormitorios-en-venta-en-sant-antoni-barcelona-barcelona_4fc2bc4f-0abe-4d17-be65-46d38572bb35G.jpg', 'https://images.habimg.com/imgh/4975-4337322/piso-en-excelentes-condiciones-de-2-dormitorios-en-venta-en-sant-antoni-barcelona-barcelona_5490983f-5cbf-4e03-aa86-20745d5a23f6G.jpg']"
Barcelona,barcelona,Apartment with heating in El Camp d´en Grassot i Gràcia Nova Barcelona,399000.0,399.000€,El Camp d´en Grassot i Gràcia Nova,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-apartment-el_camp_d_en_grassot_i_gracia_nova-barcelona-i8166003806181.htm?pag=2&f=&geo=p&from=list&lo=55,2025-09-01T19:11:08.935864,success,"['https://images.habimg.com/imgh/16264-4491227/planta-baja-con-encanto-y-terraza-en-camp-den-grassot-junto-al-barcelona_12ba999d-2eb3-4a5d-8358-373ad46cd800.jpg', 'https://images.habimg.com/imgh/8166-3806181/duplex-reformado-a-pasos-de-la-sagrada-familia-barcelona_ab04fc55-2aa2-4c60-a91e-ff89e4cd9039G.jpg', 'https://images.habimg.com/imgh/8166-3806181/duplex-reformado-a-pasos-de-la-sagrada-familia-barcelona_c9b05d0b-a682-4023-b8bd-171a210144bdG.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/8166-3806181/duplex-reformado-a-pasos-de-la-sagrada-familia-barcelona_32d2b5ba-c814-40de-8ade-371acca13d6aG.jpg']"
Barcelona,barcelona,House with parking in Sant Gervasi - Bonanova Barcelona,2650000.0,2.650.000€,"Sant Gervasi - Bonanova- 
                            Carrer d'Alcoi",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-house-sant_gervasi_bonanova-barcelona-i9354004270135.htm?pag=7&f=&geo=p&from=list&lo=55,2025-09-01T19:11:10.773423,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/9354-4270135/espectacular-casa-junto-a-plaza-bonanova-barcelona_497e5ce3-742c-45c0-b7cb-47ed1f3cb4e3G.jpg', 'https://images.habimg.com/imgh/9354-4270135/espectacular-casa-junto-a-plaza-bonanova-barcelona_6a88e76c-677f-4f59-b526-ca311da141a7G.jpg', 'https://images.habimg.com/imgh/9354-4270135/espectacular-casa-junto-a-plaza-bonanova-barcelona_9c2b24f2-8600-4f12-b13e-839aca8312c9G.jpg', 'https://images.habimg.com/imgh/8166-3806902/piso-senorial-en-bonanova-barcelona_1d7e38cd-034f-4831-97a6-db337aba19b7.jpg']"
Barcelona,barcelona,Apartment with heating in Guinardó Barcelona,360000.0,360.000€,"Guinardó- 
                            Segle XX",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-apartment-guinardo-barcelona-i8166003805258.htm?pag=3&f=&geo=p&from=list&lo=55,2025-09-01T19:11:13.176199,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/31364-1962/de-la-marquesa-de-caldes-de-montbui-46-flat-barcelona_a73f533a-f6d2-4902-8907-4456ef70437f.jpg', 'https://images.habimg.com/imgh/13908-4339435/la-casa-agency-presenta-piso-en-venta-en-horta-el-guinardo-opor-barcelona_a70262e2-ad0a-4da0-a955-268cefd6117c.jpg', 'https://images.habimg.com/imgh/8166-3805258/piso-con-terraza-en-hortaguinardo-barcelona-barcelona_2c346c4a-c0cb-4c18-898b-65b0c0203441G.jpg', 'https://images.habimg.com/imgh/8166-3805258/piso-con-terraza-en-hortaguinardo-barcelona-barcelona_a495cea4-04c2-4016-8b34-75bda6b9635bG.jpg']"
Barcelona,barcelona,Penthouse with heating parking in Poblenou Barcelona,1900000.0,1.900.000€,"Poblenou- 
                            Carrer de Vidal i de Valenciano",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-penthouse-poblenou-barcelona-i4737003791567.htm?pag=4&f=&geo=p&from=list&lo=55,2025-09-01T19:11:14.927395,success,"['https://images.habimg.com/imgh/15471-63830/diagonal-mar-i-el-front-maritim-del-poblenou-flat-barcelona_f405686a-c2fb-48b4-86d8-d595f81222a1.jpg', 'https://images.habimg.com/imgh/4975-4337509/piso-en-excelentes-condiciones-de-3-dormitorios-en-venta-en-eixa-barcelona_905d09e4-4ab8-4c11-accf-904109198af2.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/4737-3791567/atico-en-venta-en-vidal-i-valenciano-barcelona_519031b1-a81e-43e9-99d2-3e6a5b9b9d63G.jpg', 'https://images.habimg.com/imgh/4737-3791567/atico-en-venta-en-vidal-i-valenciano-barcelona_22f73f9d-060d-4c48-924c-b138308286abG.jpg']"
Barcelona,barcelona,Flat with heating parking pool in Pedralbes Barcelona,1480000.0,1.480.000€,"Pedralbes- 
                            Avenida Pedralbes",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-pedralbes-barcelona-i2277003487768.htm?pag=6&f=&geo=p&from=list&lo=55,2025-09-01T19:11:16.545354,success,"['https://images.habimg.com/imgh/2277-3487768/impresionante-piso-alto-en-pedralbes-con-piscina-y-vistas-al-mar-barcelona_20c917b1-8bc8-4fdd-a338-8363d4aa21e2G.jpg', 'https://images.habimg.com/imgh/2277-3487768/impresionante-piso-alto-en-pedralbes-con-piscina-y-vistas-al-mar-barcelona_8eb7248e-e0fb-443a-b22a-9ba0972d3506G.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/2277-3487768/impresionante-piso-alto-en-pedralbes-con-piscina-y-vistas-al-mar-barcelona_462b7789-58e2-47f5-bd3c-01ac27c1b3a2G.jpg', 'https://images.habimg.com/imgh/2277-3487768/impresionante-piso-alto-en-pedralbes-con-piscina-y-vistas-al-mar-barcelona_6c3fabca-1790-47c3-bd3a-cc96c919ad45P.jpg']"
Barcelona,barcelona,Flat with heating pool in Raval Barcelona,439000.0,439.000€,Raval,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-raval-barcelona-i15471000063139.htm?pag=4&f=&geo=p&from=list&lo=55,2025-09-01T19:11:18.108527,success,"['https://images.habimg.com/imgh/15471-63139/flat-pool-barcelona_8317ccb5-a25c-4e99-93d8-e58150d6ac00G.jpg', 'https://images.habimg.com/imgh/15471-63139/flat-pool-barcelona_de51c5e1-4dcf-4135-b6b3-a2f4bd800b6bG.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/15471-63139/flat-pool-barcelona_7f76d57d-bcf8-4a94-b8a2-25230701e758G.jpg', 'https://images.habimg.com/imgh/4737-3825145/atico-en-venta-junto-al-mercado-de-sant-antoni-barcelona_76dbc324-57d8-4c9f-a628-642c738e7211.jpg']"
Barcelona,barcelona,Homes in Barcelona,,,,2.0,,50.0,0,https://english.habitaclia.com/buy-home-in-barcelona/province_barcelona-barcelones-area_6/vistamapa.htm?pag=5,2025-09-01T19:11:20.669091,success,[]
Barcelona,barcelona,Flat with heating in Barceloneta Barcelona,205000.0,205.000€,"Barceloneta- 
                            Carrer del Dr. Giné i Partagàs",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-barceloneta-barcelona-i4737003823911.htm?pag=5&f=&geo=p&from=list&lo=55,2025-09-01T19:11:22.984062,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/4737-3823911/piso-en-venta-en-la-barceloneta-barcelona_6fe6ed1a-a900-485d-a991-54b5b5d19c35G.jpg', 'https://images.habimg.com/imgh/4737-3823911/piso-en-venta-en-la-barceloneta-barcelona_ae61a30a-d263-4ff9-87df-3b5fa6da04d6G.jpg', 'https://images.habimg.com/imgh/4737-3823911/piso-en-venta-en-la-barceloneta-barcelona_36b7f8f8-06cf-4565-a6a6-74a081b102abG.jpg', 'https://images.habimg.com/imgh/4737-3823911/piso-en-venta-en-la-barceloneta-barcelona_2af9640e-367b-493f-9ea0-b077943aa637G.jpg']"
Barcelona,barcelona,Penthouse with heating parking pool in Diagonal Mar i el Front Marítim del Poblenou Barcelona,1999000.0,1.999.000€,"Diagonal Mar i el Front Marítim del Poblenou- 
                            Passeig del Taulat",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-penthouse-diagonal_mar_i_el_front_maritim_del_poblenou-barcelona-i5612002809005.htm?pag=3&f=&geo=p&from=list&lo=55,2025-09-01T19:11:25.556304,success,"['https://images.habimg.com/imgh/8166-3779432/exclusivo-apartamento-en-primera-linea-de-mar-barcelona_a1d6d1f3-aa4b-47b1-9783-86937f68f1a5.jpg', 'https://images.habimg.com/imgh/15471-63830/diagonal-mar-i-el-front-maritim-del-poblenou-flat-barcelona_f405686a-c2fb-48b4-86d8-d595f81222a1.jpg', 'https://images.habimg.com/imgh/5612-2809005/atico-duplex-con-piscina-y-vistas-al-mar-en-diagonal-mar-barcelona-barcelona_44516b52-9b35-4d16-be50-217945e1f2d0G.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/45632-135/fantastico-piso-en-diagonal-mar-barcelona_e6745bd7-85b5-4256-a760-d67ceceb6fec.jpg']"
Barcelona,barcelona,Apartment with heating in Poblenou Barcelona,338000.0,338.000€,Poblenou,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-apartment-poblenou-barcelona-i8166003805069.htm?pag=3&f=&geo=p&from=list&lo=55,2025-09-01T19:11:27.495932,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/8166-3805069/encantador-piso-en-calle-espronceda-barcelona_5bd667a7-1d06-4a5c-b67e-0e353e52d546G.jpg', 'https://images.habimg.com/imgh/3787-4406749/poblenou-flat-barcelona_67cf7da6-8257-403f-a56b-644bf2781fc1.jpg', 'https://images.habimg.com/imgh/54806-67/en-barcelona-barcelona_88c4ef66-ab8d-4cc1-9f25-7a56c80a694b.jpg', 'https://images.habimg.com/imgh/15471-65190/st-pere-sta-caterina-el-born-flat-barcelona_03c95dd5-ba1a-4438-a24d-bd430142ffe4.jpg']"
Barcelona,barcelona,Penthouse with heating in Dreta de l´Eixample Barcelona,1290000.0,1.290.000€,"Dreta de l´Eixample- 
                            Carrer d'Aragó",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-penthouse-dreta_de_l_eixample-barcelona-i5612002809212.htm?pag=2&f=&geo=p&from=list&lo=55,2025-09-01T19:11:29.014826,success,"['https://images.habimg.com/imgh/5612-2809212/atico-de-obra-nueva-con-terraza-privada-en-finca-regia-en-el-quadrat-dor-barcelona-barcelona_55a8fa87-e839-456d-8393-355a30d2936eG.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/5612-2809212/atico-de-obra-nueva-con-terraza-privada-en-finca-regia-en-el-quadrat-dor-barcelona-barcelona_14f1737e-1bd0-45e9-8b3f-eeda1489f042G.jpg', 'https://images.habimg.com/imgh/48868-372/fantastico-piso-en-rambla-catalunya-barcelona_ee209e5d-2f59-4f48-9f0f-eb1a1cef15c5.jpg', 'https://images.habimg.com/imgh/5612-2809212/atico-de-obra-nueva-con-terraza-privada-en-finca-regia-en-el-quadrat-dor-barcelona-barcelona_8a0d1c9e-a14d-4261-9c8f-2c24e2463cbdG.jpg']"
Barcelona,barcelona,Flat with heating in Vila de Gràcia Barcelona,495000.0,495.000€,"Vila de Gràcia- 
                            Travessera de Gràcia",4.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-vila_de_gracia-barcelona-i38535000001203.htm?pag=4&f=&geo=p&from=list&lo=55,2025-09-01T19:11:31.184549,success,"['https://images.habimg.com/imgh/38535-1203/amplio-piso-de-4-habitaciones-con-terraza-en-travessera-de-gracia--para-reformar-a-tu-gusto-barcelona_41453926-0f06-43f0-ba19-b105e7811776G.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/38535-1203/amplio-piso-de-4-habitaciones-con-terraza-en-travessera-de-gracia--para-reformar-a-tu-gusto-barcelona_8fd592b9-7dd1-4370-84e0-0f63ee1ad0c7G.jpg', 'https://images.habimg.com/imgh/38535-1203/amplio-piso-de-4-habitaciones-con-terraza-en-travessera-de-gracia--para-reformar-a-tu-gusto-barcelona_9657e0e0-f350-4da4-ba8f-2dee072bdf45G.jpg', 'https://images.habimg.com/imgh/38535-1203/amplio-piso-de-4-habitaciones-con-terraza-en-travessera-de-gracia--para-reformar-a-tu-gusto-barcelona_80031314-be7c-4f5c-b900-d0bd8871fc3bG.jpg']"
Barcelona,barcelona,Flat with heating parking in Sant Gervasi - Galvany Barcelona,1875000.0,1.875.000€,"Sant Gervasi - Galvany- 
                            Carrer de Santaló",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-sant_gervasi_galvany-barcelona-i9354004270127.htm?pag=5&f=&geo=p&from=list&lo=55,2025-09-01T19:11:33.616954,success,"['https://images.habimg.com/imgh/9354-4270127/atico-santalo-barcelona_d77b91f3-ffe0-4186-81a8-f70b1e9c62e4G.jpg', 'https://images.habimg.com/imgh/9354-4270127/atico-santalo-barcelona_937b7271-b5b8-4f9a-88f2-b5230e930a4dG.jpg', 'https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/9354-4270127/atico-santalo-barcelona_f997fac4-388f-4fe2-8fc1-2ade4f70f900G.jpg', 'https://images.habimg.com/imgh/16578-58/se-vende-piso-con-parking-y-trastero-en-calle-aribau-barcelona_0ea6ec95-8c6f-4c2f-b039-b56e88a03d2b.jpg']"
Barcelona,barcelona,House with heating in La Salut Barcelona,780000.0,780.000€,La Salut,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-house-la_salut-barcelona-i8166003806364.htm?pag=4&f=&geo=p&from=list&lo=55,2025-09-01T19:11:35.855468,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/13478-4404182/carrer-de-pau-alsina-flat-barcelona_f38534b9-5ed3-4cda-bad2-e09fff3afd74.jpg', 'https://images.habimg.com/imgh/8166-3806364/encantadora-casa-con-taller-integrado-y-dos-accesos-independientes-barcelona_9b3758e4-4eff-442c-8d1c-7a27ef34b0caG.jpg', 'https://images.habimg.com/imgh/8166-3806364/encantadora-casa-con-taller-integrado-y-dos-accesos-independientes-barcelona_79742613-f599-4028-89eb-2a5dcafdb87dG.jpg', 'https://images.habimg.com/imgh/8166-3806364/encantadora-casa-con-taller-integrado-y-dos-accesos-independientes-barcelona_88c05c08-535c-4155-8b20-c034a8031dadG.jpg']"
Barcelona,barcelona,Flat with heating in La Nova Esquerra de l´Eixample Barcelona,720000.0,720.000€,"La Nova Esquerra de l´Eixample- 
                            Carrer del Comte d'Urgell",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-flat-la_nova_esquerra_de_l_eixample-barcelona-i4737003824405.htm?pag=5&f=&geo=p&from=list&lo=55,2025-09-01T19:11:37.860501,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/53850-33/piso-en-venta-en-barcelona-barcelona_3ea9efa7-38b6-4144-bdd8-9aa52806e90e.jpg', 'https://images.habimg.com/imgh/40096-915/piso-alto-muy-amplio-para-entrar-a-vivir-oportunidad--barcelona_25ab4ee9-f669-428a-a52c-334c05d886d8.jpg', 'https://images.habimg.com/imgh/53846-80/fantastico-piso-en-leixample-con-mucha-luz-y-reformado-situado-e-barcelona_3f821bb4-aa47-428c-89ba-8953378fc68b.jpg', 'https://images.habimg.com/imgh/3741-4269427/piso-para-entrar-a-vivir-barcelona_d4831026-0481-44d1-b4e3-191803a7f7a4.jpg']"
Barcelona,barcelona,Penthouse with heating in Sant Antoni Barcelona,570000.0,570.000€,"Sant Antoni- 
                            Comte d'Urgell",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-penthouse-sant_antoni-barcelona-i8166003804725.htm?pag=6&f=&geo=p&from=list&lo=55,2025-09-01T19:11:39.964661,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/8166-3804725/espectacular-atico-con-terraza-privada-de-100m-y-vistas-unicas-en-eixample-barcelona_0ec9c5b8-eb9d-428c-baf7-a176b121e74dG.jpg', 'https://images.habimg.com/imgh/26855-2289/precioso-piso-en-sant-antoni-barcelona_e5ccf642-2f37-4793-91e7-2884244b701a.jpg', 'https://images.habimg.com/imgh/8166-3804725/espectacular-atico-con-terraza-privada-de-100m-y-vistas-unicas-en-eixample-barcelona_5371c61f-7933-436d-838a-5801511ec552G.jpg', 'https://images.habimg.com/imgh/8166-3804725/espectacular-atico-con-terraza-privada-de-100m-y-vistas-unicas-en-eixample-barcelona_5371c61f-7933-436d-838a-5801511ec552P.jpg']"
Barcelona,barcelona,Penthouse with heating in Sant Gervasi - Galvany Barcelona,2500000.0,2.500.000€,"Sant Gervasi - Galvany- 
                            Muntaner",2.0,5.0,50.0,5,https://english.habitaclia.com/buy-penthouse-sant_gervasi_galvany-barcelona-i56418000000004.htm?pag=6&f=&geo=p&from=list&lo=55,2025-09-01T19:11:41.409454,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/56418-4/atico-en-venta-con-terraza-en-calle-muntaner-barcelona-barcelona_889a5e11-38c9-492c-8f2e-2cb6f06c8ee3G.jpg', 'https://images.habimg.com/imgh/56418-4/atico-en-venta-con-terraza-en-calle-muntaner-barcelona-barcelona_a96a51a3-e374-4188-ac12-1a3f845383b0G.jpg', 'https://images.habimg.com/imgh/56418-4/atico-en-venta-con-terraza-en-calle-muntaner-barcelona-barcelona_b35a3436-6ba5-4d01-805a-52bfd4f7ef8dG.jpg', 'https://images.habimg.com/imgh/56418-4/atico-en-venta-con-terraza-en-calle-muntaner-barcelona-barcelona_99dde0d1-87ef-4f0d-81c2-2ad91ef4e317G.jpg']"
Barcelona,barcelona,Loft with heating in Vallcarca - Penitents Barcelona,360000.0,360.000€,Vallcarca - Penitents,2.0,5.0,50.0,5,https://english.habitaclia.com/buy-loft-vallcarca_penitents-barcelona-i8166003804248.htm?pag=6&f=&geo=p&from=list&lo=55,2025-09-01T19:11:43.391336,success,"['https://static10.habimg.com/hab_inmuebles_img/app-retina-phone.png', 'https://images.habimg.com/imgh/53519-18/piso-en-venta-en-barcelona-barcelona_29a88a06-eddb-46a7-8b39-405d59d13c2a.jpg', 'https://images.habimg.com/imgh/8166-3804248/elegante-loft-estilo-industrial-en-gracia-barcelona_885af137-63dc-48d7-9495-3ea7dde791dcG.jpg', 'https://images.habimg.com/imgh/3492-2811242/piso-de-4-habitaciones-con-terraza-y-parking-en-zona-privilegiad-barcelona_db2b2947-37ee-4ebc-835d-337a0eb8c142.jpg', 'https://images.habimg.com/imgh/4980-1902614/piso-reformado-no-amueblado-junto-a-el-corte-ingles-de-avenida-barcelona_fea9bc75-6bb4-4e62-af2b-d5a4734bcf9a.jpg']"
